start_dates,end_dates,changes,errors
1999.75,2000.75,-0.8177565860418335,0.4617737728173084
2000.75,2001.75,-0.5419014008067629,0.4090918642303857
2001.75,2002.75,-0.12019272508516554,0.3701807063034486
2002.75,2003.75,-0.3000480837031052,0.21639538755467932
2003.75,2004.75,0.027029721054837696,0.20756159069880237
2004.75,2005.75,-0.6626723365833194,0.2091536086774499
2005.75,2006.75,-0.4078543077275506,0.2082373486058944
2006.75,2007.75,-0.8164031925732119,0.21018728985252028
2007.75,2008.75,-0.8398116912615418,0.20801507190851376
2008.75,2009.75,-0.9274660981076972,0.20999039026641264
2009.75,2010.75,-0.7921376710681327,0.2235243888813027
2010.75,2011.75,-1.0739174907104376,0.21612221074507
2011.75,2012.75,-0.8678122681205407,0.21361566691706863
2012.75,2013.75,-0.19637881531264628,0.20900461357219516
2013.75,2014.75,-0.47342682442628325,0.20934518834080118
2014.75,2015.75,-0.6556178156752764,0.21222227708974645
2015.75,2016.75,-0.705416717108319,0.21535607682897406
2016.75,2017.75,-0.18780076018537722,0.2057124690293926
2017.75,2018.75,0.12478844951519552,0.20703266689900954
2018.75,2019.75,-1.2675091547548138,0.2390086991379353
2019.75,2020.75,-1.0750940626829426,0.21757777944304804
2020.75,2021.75,0.13798463668525196,0.21570135827605127
2021.75,2022.75,-0.6617221316995079,0.25173494892644177
2022.75,2023.75,-0.6206875589761266,0.3069309089307678
2023.75,2024.75,-0.5024772824712231,0.4901082889242956
