start_dates,end_dates,changes,errors
2000.75,2001.75,-0.3122575987898657,0.16514730297848643
2001.75,2002.75,-0.6392348340312805,0.14306859981600498
2002.75,2003.75,-0.841593220260943,0.21407955039383836
2003.75,2004.75,-1.9405974550588696,0.15596532024947007
2004.75,2005.75,-1.1524996311241535,0.15605345860150863
2005.75,2006.75,-0.34678774867915346,0.1606544251427047
2006.75,2007.75,-0.3695078800550103,0.14916469292908158
2007.75,2008.75,0.7672236033334545,0.1473740913859548
2008.75,2009.75,-0.996972373408339,0.15551810144807496
2009.75,2010.75,-0.7040658785633113,0.1873916831812497
2010.75,2011.75,-1.065014815933213,0.15904493349162485
2011.75,2012.75,0.5278346317274365,0.19110706849863104
2012.75,2013.75,-1.4174695058901674,0.14332949731636385
2013.75,2014.75,-1.08683413932649,0.17111800766084323
2014.75,2015.75,-1.3240207745163217,0.15212723106027606
2015.75,2016.75,-1.0971373533885327,0.1703684304660109
2016.75,2017.75,-1.3401687360613945,0.15244005588838253
2017.75,2018.75,-1.5800973084526668,0.18291835808530102
2018.75,2019.75,-2.1155004688555383,0.1836269678922145
2019.75,2020.75,-0.884645944191062,0.17503122582780775
2020.75,2021.75,-0.6407792696804878,0.15320317801563235
2021.75,2022.75,-1.0280695215725362,0.1664820099151548
2022.75,2023.75,-1.2520894460004275,0.23908199061745802
2023.75,2024.75,-1.1070481579688416,0.23925669150485832
