start_dates,end_dates,changes,errors
1999.75,2000.75,0.17739713558884135,0.31352936462453873
2000.75,2001.75,-0.387693332016205,0.28160489056034316
2001.75,2002.75,-0.15579981703721427,0.2748734164504463
2002.75,2003.75,-0.5404762557269116,0.19377809359927628
2003.75,2004.75,-0.3751219244025177,0.16164419661095866
2004.75,2005.75,-0.31357274824584,0.16131460033337586
2005.75,2006.75,-0.07398249120088118,0.16090259556173148
2006.75,2007.75,-0.1831036400561308,0.16098050898154265
2007.75,2008.75,0.23673135954104246,0.1608671279736522
2008.75,2009.75,-0.19468241684418455,0.161986170271828
2009.75,2010.75,-0.01884586312334796,0.19284668437157437
2010.75,2011.75,-0.5251747700360464,0.16258449117907076
2011.75,2012.75,0.0945161277946055,0.16017746739374156
2012.75,2013.75,-0.8746390252202245,0.17736069436981686
2013.75,2014.75,-0.4730699078794475,0.17001202043456667
2014.75,2015.75,-0.3391917193249577,0.16064184998329142
2015.75,2016.75,-0.7345320956005681,0.166009130793472
2016.75,2017.75,-0.5572250672855458,0.16494378011149924
2017.75,2018.75,-0.6150185251658741,0.1710701787930285
2018.75,2019.75,-0.5462749135448752,0.17187672323512912
2019.75,2020.75,-1.3175150220479928,0.19804697316845107
2020.75,2021.75,-0.17355500718078123,0.19617146620677736
2021.75,2022.75,-1.3155744298600938,0.22605009107202184
2022.75,2023.75,-0.7214846261319402,0.33040604869992424
2023.75,2024.75,-0.6482598023128966,0.32378488731810473
