start_dates,end_dates,changes,errors
2000.25,2001.25,-0.08341886150351818,0.5220847065770619
2001.25,2002.25,-1.2884361608433994,0.5217678904558911
2002.25,2003.25,-0.9821026638117268,0.5249782441727059
2003.25,2004.25,-1.6356251835159314,0.5290498599157626
2004.25,2005.25,0.5831766727336557,0.4649692022820014
2005.25,2006.25,0.1312574021615711,0.4675646710581927
2006.25,2007.25,0.26023088139630846,0.5320992951269514
2007.25,2008.25,-1.6771581264577615,0.47129586561548986
2008.25,2009.25,-0.8833410192558604,0.46660402435769854
2009.25,2010.25,-0.14364728595959686,0.4710620671989798
2010.25,2011.25,-1.8927426035622537,0.4498738417380108
2011.25,2012.25,-0.726255663727745,0.4619280327426326
2012.25,2013.25,0.14228732287152956,0.47320513421357757
2013.25,2014.25,0.11301463864076544,0.47921453819573534
2014.25,2015.25,0.09243591014581543,0.497668121466965
2015.25,2016.25,-1.1682291314994357,0.5062801422404355
2016.25,2017.25,0.12706595753406913,0.5073004158422824
2017.25,2018.25,-1.9684695979090425,0.5264446405239457
2018.25,2019.25,-1.5460869397956443,0.5524823483797957
2019.25,2020.25,-1.1997119611969416,0.5590920785283194
2020.25,2021.25,-0.41644358644485624,0.6149559434923767
