,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,altimetry_mwe,altimetry_mwe_errors,altimetry_gt,altimetry_gt_errors,gravimetry_mwe,gravimetry_mwe_errors,gravimetry_gt,gravimetry_gt_errors,demdiff_and_glaciological_mwe,demdiff_and_glaciological_mwe_errors,demdiff_and_glaciological_gt,demdiff_and_glaciological_gt_errors
0,2000.75,2001.75,51581.6816,russian_arctic,-17.859809534149296,14.73575351546846,-0.3472851141926207,0.2859538240459805,,,,,,,,,-0.3159007350196224,0.1212888320329973,-16.24580705759517,6.291418934648195
1,2001.75,2002.75,51540.408,russian_arctic,-5.812761545536616,14.56596496072294,-0.113120026183028,0.2831230761515904,,,,,,,,,-0.0817356470100296,0.1144555264674811,-4.200050529255784,5.891018818751421
2,2002.75,2003.75,51499.1344,russian_arctic,-9.822906882585404,10.19839043214081,-0.1913132014780356,0.1980386229051281,,,,,-0.1211375066572343,0.1021383115477927,-6.2197613060131385,5.262907471686007,-0.2824362945485491,0.1110303226223466,-14.501589018316539,5.756935573210112
3,2003.75,2004.75,51457.8608,russian_arctic,-23.60408503460491,8.355734957237976,-0.4600873413241853,0.1608167304490718,-0.4682529711124829,0.0749437247857576,-24.02301031807249,4.0376967035500435,-0.4868158741401281,0.1023545695260844,-24.975351976272837,5.410906324465285,-0.425193178719945,0.1244561818937041,-21.81389280946941,6.493930096857695
4,2004.75,2005.75,51416.5872,russian_arctic,-18.569313737082627,8.269002185659144,-0.3622408704908679,0.1597425153632496,-0.3704130550692825,0.0749437247857576,-18.988239020550203,3.9700900696026036,-0.4355282681216675,0.1012628102089698,-22.32619704441487,5.326957165942979,-0.2807812882816538,0.1123053702333433,-14.393505146282802,5.821333497528248
5,2005.75,2006.75,51375.3136,russian_arctic,3.433352681266056,8.21906443772427,0.0670299311314266,0.1597534010122472,0.0588511812309968,0.0749437247857576,3.014427397798476,3.857842536877942,0.2319970801920793,0.1054803440828259,11.883165980904964,5.458052216587711,-0.0897584680287963,0.1084981622445805,-4.597535334905279,5.585576617438404
6,2006.75,2007.75,51334.04,russian_arctic,-17.660664278588378,8.258522998459668,-0.3450693866228999,0.1596349489601945,-0.3532547124026466,0.0749437247857576,-18.07958956205596,3.9594710511423554,-0.6372202643616723,0.1017863609600286,-32.61295726793401,5.483666839013513,-0.0447331831043806,0.1104400338269318,-2.2894460057751753,5.681882006470126
7,2007.75,2008.75,51292.7664,russian_arctic,2.569555416799224,8.210813405270226,0.0502466031669356,0.1596083057100332,0.0420546909250849,0.0749437247857576,2.1506301333316458,3.856396651400025,-0.1287746085050628,0.1018365042435775,-6.585390294564735,5.248525726336878,0.2374597270807848,0.1100465340279217,12.143426411630761,5.692959152767788
8,2008.75,2009.75,51251.4928,russian_arctic,0.6511426530160975,8.219388719523419,0.0127430816784477,0.1597933092113219,0.0045445723661384,0.0749437247857576,0.23221736954851452,3.8549146450044955,0.1735710895967676,0.1036974282482752,8.869090116410618,5.352310229985741,-0.139886416927563,0.11072294421891,-7.1478795269108515,5.706483575625262
9,2009.75,2010.75,51210.2192,russian_arctic,3.1759702445428792,10.18820260988954,0.062204905090856,0.1980465543298618,,,,,0.1076602662401452,0.105845896290136,5.49676591578833,5.451351683239692,-0.0041978543081452,0.1075601206074046,-0.21432812017191072,5.532604395758175
10,2010.75,2011.75,51168.9456,russian_arctic,-23.266875519411315,8.282607903435872,-0.4560751820132317,0.1594273731695737,-0.3046792248180757,0.0882607470155634,-15.543344336125786,4.605927729834407,-0.5285108578804569,0.0994552436659524,-26.96221330588675,5.2903502437047045,-0.5350354633411626,0.099481931794585,-27.295068916221418,5.295942076907646
11,2011.75,2012.75,51127.672,russian_arctic,-10.319007941234569,8.121096525442356,-0.2024355444069761,0.1575646898197429,-0.1883304050809852,0.0717790498495559,-9.600008493071922,3.7231860100506324,-0.3761974971365963,0.0991948710183464,-19.17639993409837,5.191617366380343,-0.0427787310033468,0.0852760384662781,-2.1806153965334003,4.387717559078468
12,2012.75,2013.75,51086.3984,russian_arctic,-24.98666880948675,8.48158709903106,-0.4905778281015904,0.1630933546566816,-0.6403040579881861,0.1458582296101735,-32.612695718910615,7.677702306003291,-0.2531747200517125,0.096772427677474,-12.89498325953014,5.019287692803057,-0.5782547062648729,0.0870610645647776,-29.4523274500195,4.714094868894407
13,2013.75,2014.75,51045.1248,russian_arctic,2.636779280943672,8.107061777194357,0.0518112832825769,0.1575899529110898,0.2730361701597825,0.0718034812601907,13.895353884577974,3.7581507459645294,-0.11463170110724,0.0993438445019383,-5.833835320588198,5.118290111163826,-0.0029706192048116,0.0855018937415713,-0.15118072115875622,4.397986556857943
14,2014.75,2015.75,51003.8512,russian_arctic,-22.44308377131196,8.386307771402233,-0.4413512918837481,0.1615734964826059,-0.5543265928254884,0.130139695301335,-28.18797268350417,6.840787282082978,-0.4071464746026073,0.0973130989129685,-20.70374009261425,5.111438078109041,-0.3625808082231489,0.0858600445235715,-18.437538537817456,4.511592481807492
15,2015.75,2016.75,50962.5776,russian_arctic,-36.710236912342445,8.669446433798738,-0.7225046444544547,0.1647233069569247,-0.6891658856192862,0.1545262264206591,-35.016304915370156,8.138944558638014,-0.8593944314040718,0.105302838573859,-43.66556453323957,5.839950436880106,-0.6189536163400065,0.0897833063444061,-31.44884128841762,4.8785635795886595
16,2016.75,2017.75,50921.304,russian_arctic,-10.716986421993491,8.00679437588371,-0.2110950286026963,0.1553124946256879,-0.1014932168609184,0.0622846615014726,-5.152662448863613,3.21409231908157,-0.2628831855849044,0.0598163811356556,-13.346195545828362,3.148321838584516,-0.2689086833622661,0.0920029034291703,-13.652101271288503,4.781350530713862
17,2017.75,2018.75,50880.0304,russian_arctic,-21.836871943746523,8.31407352798043,-0.4304749724126522,0.1602354878981767,-0.3645355076284234,0.1314739677448769,-18.491934976883577,6.825569160359505,-0.4715365493985918,0.0598163811356556,-23.91981858620712,3.3010638229867832,-0.4553528602109415,0.0950761508433161,-23.098862268148878,5.024980274743051
18,2018.75,2019.75,50838.7568,russian_arctic,-22.355336871731154,8.49651435835206,-0.4410533635588138,0.1637465705032808,-0.4106545661432766,0.1417946839088901,-20.81453611411665,7.367402392768289,-0.6098649534475216,0.1063425248321118,-30.911761721014386,5.684131565371398,-0.3026405710856433,0.0934139339713838,-15.339712780062424,4.865783040023281
19,2019.75,2020.75,50797.4832,russian_arctic,-66.34062364795903,10.700490226822929,-1.3099122277204145,0.1977825750383446,,,,,-1.4765240031745706,0.1062904766665732,-74.77869213592001,6.623508115910396,-1.1642478505159708,0.1051518193090562,-58.96343804533948,6.160027966531311
20,2020.75,2021.75,50756.2096,russian_arctic,-7.888460874383639,10.132437022933717,-0.1558862950787403,0.1968371641723279,,,,,-0.1807640791443884,0.107067862339828,-9.147374790735956,5.526232792016059,-0.1519559092628042,0.096947058905434,-7.689567862559967,5.001487449326834
21,2021.75,2022.75,50714.936,russian_arctic,-35.33714607698288,11.97300977666542,-0.6988764908724794,0.2302209117320119,,,,,-0.4291703560385202,0.2147287199196224,-21.700051098171997,11.098213542131777,-0.9895300239561504,0.1782723540411522,-50.033399979509596,9.504958014344556
22,2022.75,2023.75,50673.6624,russian_arctic,-31.37010118915085,18.085377570972412,-0.6209240300178178,0.3502761480444613,,,,,,,,,-0.5895396508448194,0.2358702422483056,-29.784510838609286,12.223567539574672
23,2023.75,2024.75,50632.3888,russian_arctic,-27.883722202255612,17.696296307825207,-0.5523662963634075,0.342967400394909,,,,,,,,,-0.5209819171904091,0.2248733621909249,-26.299423311987336,11.641367367615885
