start_dates,end_dates,changes,errors
2002.75,2003.75,3.293034328768204,2.295633983637212
2003.75,2004.75,-1.5940938215904048,2.2981470125163415
2004.75,2005.75,4.372027573479575,2.2808083409601805
2005.75,2006.75,-0.18840798031565323,2.2813528807476615
2006.75,2007.75,-3.4802876002578587,2.2746774330378434
2007.75,2008.75,0.8400551348802877,2.2792355059846447
2008.75,2009.75,1.1372349568330442,2.2818118564444236
2009.75,2010.75,-2.725137310981364,2.2854258264675282
2010.75,2011.75,2.5989515215106698,3.413344653041704
2011.75,2012.75,-1.606398221270654,3.4533406848508337
2012.75,2013.75,1.768836548797309,3.397366410712841
2013.75,2014.75,-3.4153498060916334,3.4009189423543567
2014.75,2015.75,0.8129273740883816,3.448945696950501
2015.75,2016.75,-4.797872236255855,3.3892486838527955
2016.75,2017.75,-1.57108698519874,0.3895474051233502
2017.75,2018.75,-0.40975065959580015,0.3895474051233502
2018.75,2019.75,3.797277767743479,3.452282567724587
2019.75,2020.75,-8.387947721550967,3.457812872190657
2020.75,2021.75,-0.2992609627004542,3.4755899648538775
2021.75,2022.75,3.8692247754564417,6.734996115396731
