start_dates,end_dates,changes,errors
2002.75,2003.75,-0.11499771691817468,0.29032609573592033
2003.75,2004.75,0.24779357447189226,0.26521585998707226
2004.75,2005.75,-0.26240224049033256,0.1944168733070232
2005.75,2006.75,0.11996248550076116,0.4040127550529707
2006.75,2007.75,-0.36219314751688136,0.23729348527238167
2007.75,2008.75,-0.03743467132907202,0.23361225946899106
2008.75,2009.75,0.5048160775022857,0.32844587064378006
2009.75,2010.75,-0.09554436122047855,0.41440973438189177
2010.75,2011.75,-0.19183814473860694,0.27628835350497877
2011.75,2012.75,0.09885563638124245,0.23797680287491751
2012.75,2013.75,-0.11094202652666929,0.19613437118329127
2013.75,2014.75,0.16515036664762112,0.28674855312494907
2014.75,2015.75,-0.4663294895993102,0.15537804579382017
2015.75,2016.75,-0.8424872838117488,0.2555249248258842
2018.75,2019.75,-0.945888836046131,0.0644218734651182
2019.75,2020.75,-1.3712679781812651,0.0825658348445749
2020.75,2021.75,0.1757768182917775,0.1189386707146485
