start_dates,end_dates,changes,errors
2002.75,2003.75,-0.7339990389298587,0.0881620433037235
2003.75,2004.75,-0.25007090507904994,0.08783337348707362
2004.75,2005.75,-0.2648998891637495,0.08890541192096585
2005.75,2006.75,0.01271665271244516,0.08920860060649188
2006.75,2007.75,-0.2389582555079921,0.09046819454242384
2007.75,2008.75,0.3069655884379771,0.08817505962862975
2008.75,2009.75,-0.15295906696907108,0.08913688518654922
2009.75,2010.75,-0.020664833136042664,0.08810828526881449
2010.75,2011.75,-0.5655570806311198,0.10106210343724577
2011.75,2012.75,0.14353416416615264,0.10187602879906339
2012.75,2013.75,-0.7998345915070557,0.10073195585528354
2013.75,2014.75,-0.5594735435707705,0.10101917518018472
2014.75,2015.75,-0.457416642524923,0.0999104133791992
2015.75,2016.75,-0.8472394681301793,0.10893489302920174
2016.75,2017.75,-0.5654612910155483,0.035090649548460015
2017.75,2018.75,-0.5984516226591801,0.035090649548460015
2018.75,2019.75,-0.643562483260589,0.1085544895997237
2019.75,2020.75,-1.2153260945610744,0.10814393368138889
2020.75,2021.75,-0.06563233663224967,0.10914772660130004
2021.75,2022.75,-1.3937491148649153,0.21613683625761668
