start_dates,end_dates,changes,errors
2002.75,2003.75,-0.6390606578831625,0.5290556857322027
2003.75,2004.75,-1.0760310287978556,0.5348027294878925
2004.75,2005.75,-1.6640895454559688,0.5269412853836019
2005.75,2006.75,0.03391570047935766,0.5288375427956382
2006.75,2007.75,-0.817859074502493,0.5275174588493174
2007.75,2008.75,-1.2672994277177554,0.5244346510507233
2008.75,2009.75,0.6269254841888912,0.5363537627467713
2009.75,2010.75,-2.7948607911414776,0.5290105219735821
2010.75,2011.75,-0.5595206765177599,0.5247020735861953
2011.75,2012.75,0.5086647455473801,0.5286328738550161
2012.75,2013.75,-0.3045438606397103,0.5117985904789063
2013.75,2014.75,0.1457852121020795,0.5214622688897379
2014.75,2015.75,0.9039349202591036,0.5226734818332354
2015.75,2016.75,-1.1368148782750866,0.515387654921376
2016.75,2017.75,0.22152785763873273,0.026806894921228234
2017.75,2018.75,0.004965623643024331,0.026806894921228234
2018.75,2019.75,-0.0382173369508364,0.5336773734870609
2019.75,2020.75,-0.9620063932981473,0.5343173375507674
2020.75,2021.75,-1.5967920093624892,0.5371581626047681
