start_dates,end_dates,changes,errors
2000.75,2001.75,-0.18615052197863985,0.15359965375115345
2001.75,2002.75,0.07991028257159688,0.10731351951633979
2002.75,2003.75,-0.10298119505496628,0.13579030942697248
2003.75,2004.75,0.185308955626157,0.1069605076268684
2004.75,2005.75,-0.3053543520582909,0.12158141495639134
2005.75,2006.75,-0.08590840186936913,0.11388709763381817
2006.75,2007.75,-0.5770015026416571,0.12392064740667932
2007.75,2008.75,-0.644663589412787,0.1123373841332871
2008.75,2009.75,-0.4572999888815692,0.1206293257919446
2009.75,2010.75,-0.32545980389234386,0.12701931321171514
2010.75,2011.75,-0.91014787276237,0.10679031192720284
2011.75,2012.75,-0.8445742097207886,0.12211852941440768
2012.75,2013.75,0.10986572525912747,0.11748182112069379
2013.75,2014.75,-0.14510220826345163,0.12458966043770123
2014.75,2015.75,-0.6266311274842784,0.11618965912897496
2015.75,2016.75,-0.43104697896438743,0.1294654528847754
2016.75,2017.75,0.09965767742406773,0.12071765983360412
2017.75,2018.75,0.16280018745883934,0.10889403903534739
2018.75,2019.75,-0.5874834170254744,0.13519682785896975
2019.75,2020.75,-0.5666425315533918,0.12118128778281553
2020.75,2021.75,-0.045507422486573024,0.12610612517215855
2021.75,2022.75,-0.5728146396111278,0.12746699561123143
2022.75,2023.75,-0.5336918911785696,0.2047682974416033
2023.75,2024.75,-0.3153630758248693,0.19600944995246258
