,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,altimetry_mwe,altimetry_mwe_errors,altimetry_gt,altimetry_gt_errors,gravimetry_mwe,gravimetry_mwe_errors,gravimetry_gt,gravimetry_gt_errors,demdiff_and_glaciological_mwe,demdiff_and_glaciological_mwe_errors,demdiff_and_glaciological_gt,demdiff_and_glaciological_gt_errors
0,1999.75,2000.75,11010.23,iceland,-12.172540108671148,8.397610486027734,-1.108893057774966,0.7595595063870728,,,,,,,,,-1.192448314633229,0.4160507680718306,-13.089742816602543,4.634166597231633
1,2000.75,2001.75,10970.414,iceland,-8.719204304448315,7.33238388971299,-0.7971841925315941,0.6637826691366674,,,,,,,,,-0.8807394493898569,0.1917681665876404,-9.633090156780963,2.1687542165660454
2,2001.75,2002.75,10930.598,iceland,-7.818145486207894,7.29012204867449,-0.7174054427489691,0.6601752805605463,,,,,,,,,-0.8009606996072319,0.1788826401118415,-8.728714482941795,2.0202125429910742
3,2002.75,2003.75,10890.782,iceland,-11.348009583446462,5.229053142023132,-1.0451183442659364,0.4714122383345002,,,,,-0.9202955833577862,0.2240858760081343,-9.992670358190741,2.5209621938418025,-1.1707806138916628,0.1761780625396221,-12.712464286413109,2.044024743867215
4,2003.75,2004.75,10850.966,iceland,-14.387134821077748,5.229635822369044,-1.3298747871273282,0.4697568648679374,,,,,-1.3054337918102197,0.225335246632425,-14.122722037113219,2.583121629312816,-1.355155291162013,0.1557089295053176,-14.660629757151748,1.8669054715505762
5,2004.75,2005.75,10811.15,iceland,-16.91281465945865,5.258612386087666,-1.5690935540427258,0.4706862921522626,,,,,-1.825893862179572,0.2236278755694241,-19.68079239081837,2.6549987084574487,-1.313132754623456,0.1688434526087992,-14.15388575460693,1.991771605224651
6,2005.75,2006.75,10771.334,iceland,-7.1366126039485325,5.19006003795312,-0.6645497080066554,0.469562301148248,,,,,-0.3382053417557926,0.2240385825819359,-3.631993928545881,2.477098759815144,-0.9917335829750944,0.1552318520587907,-10.650246780257731,1.7926330218090454
7,2006.75,2007.75,10731.518,iceland,-10.143412296688746,5.200732682723366,-0.9480424017353092,0.4693959096241466,,,,,-1.0919002850727857,0.2237525915947978,-11.68259432077334,2.535483368732725,-0.8050240271154092,0.1536230887025288,-8.613212447909238,1.7478606873186457
8,2007.75,2008.75,10691.702,iceland,-13.36194310462901,5.21763817206467,-1.2535094555842352,0.4692819728880871,,,,,-1.4944713303779344,0.2230860793993722,-15.93050678560859,2.5856736893621046,-1.013387089508112,0.1531994687638682,-10.802328273353055,1.7735473638368395
9,2008.75,2009.75,10651.886,iceland,-1.30160462228456,5.177955401666339,-0.1225624444198976,0.4695412093573845,,,,,0.1857708628247231,0.2256735493268003,1.9728736227717971,2.4904159785618147,-0.4317352603820947,0.1525858250749336,-4.584998391443078,1.698082552764269
10,2009.75,2010.75,10612.07,iceland,-29.82975590323191,5.390546307167009,-2.819385326950503,0.4697729447239527,,,,,-2.8702905123318363,0.2240760837159171,-30.3683446656897,2.9001162079910463,-2.769319650286745,0.1577072694119276,-29.300049339274803,2.273848471039216
11,2010.75,2011.75,10572.254,iceland,-6.952981026911359,4.385692014941374,-0.6596419964102933,0.3964779891080998,-0.782229043272146,0.3372274038522362,-8.245114359255169,3.7413284069522232,-0.8445325191409855,0.2512188677804817,-8.901826466707504,2.805674769557589,-0.3521644268177485,0.162550653021006,-3.712002254771404,1.8020003765755237
12,2011.75,2012.75,10532.438,iceland,-3.9713593218314287,4.367947627377404,-0.3781944170552125,0.3957108050116832,-0.6129344718340023,0.3305394228494664,-6.4363272396864115,3.6589784736210884,0.2739649133868232,0.2523933681483586,2.876861909028819,2.7868109939331984,-0.7956136927184587,0.1575672621282031,-8.354612634836693,1.7869768931801548
13,2012.75,2013.75,10492.622,iceland,-4.165284606024253,4.350734622221952,-0.3981672131336541,0.3941070126482589,-0.1770861929607938,0.3231034688565225,-1.8525241887042,3.564007642839253,-0.5821775262662784,0.247386905731803,-6.090243013847108,2.7448344763120343,-0.4352379201738901,0.1441863296665115,-4.55308661552145,1.6061325035637668
14,2013.75,2014.75,10452.806,iceland,-4.400166553052938,4.35647746650719,-0.4222222026672126,0.3945760022080478,-0.3248639030854917,0.3240566856586463,-3.3855521372893795,3.5773220651128006,-0.1079068314750063,0.2502533198159503,-1.124545387956486,2.7600710932557653,-0.8338958734411398,0.1485776823010663,-8.690402133912945,1.6949818811879904
