start_dates,end_dates,changes,errors
1999.75,2000.75,0.419803003435958,0.0225
2000.75,2001.75,-0.1444969965640419,0.0225
2001.75,2002.75,0.029903003435958087,0.0225
2002.75,2003.75,-0.004696996564041989,0.1483333333333333
2003.75,2004.75,-0.306196996564042,0.1483333333333333
2004.75,2005.75,0.304303003435958,0.1483333333333333
2005.75,2006.75,-0.499696996564042,0.17
2006.75,2007.75,-0.6504469965640419,0.17
2007.75,2008.75,-0.503196996564042,0.1533333333333333
2008.75,2009.75,0.551053003435958,0.1433333333333333
2009.75,2010.75,0.316303003435958,0.1433333333333333
2010.75,2011.75,0.1255030034359581,0.1433333333333333
2011.75,2012.75,-0.19136366323070853,0.1433333333333333
2012.75,2013.75,-0.039896996564042,0.1433333333333333
2013.75,2014.75,0.11246967010262465,0.1433333333333333
2014.75,2015.75,0.18742800343595806,0.1466666666666666
2015.75,2016.75,0.10001728915024366,0.1466666666666666
2016.75,2017.75,-0.10985084271788825,0.1466666666666666
2017.75,2018.75,-0.209196996564042,0.1466666666666666
2018.75,2019.75,0.4744848216177762,0.1466666666666666
2019.75,2020.75,0.46346967010262474,0.1433333333333333
2020.75,2021.75,-0.4256969965640419,0.1433333333333333
2021.75,2022.75,-0.7715623620655975,0.1483333333333333
