start_dates,end_dates,changes,errors
2002.75,2003.75,-0.8702570398694669,0.2560156937632046
2003.75,2004.75,-0.3056742170435233,0.2547826022543414
2004.75,2005.75,-0.32297469847567295,0.25879973064422185
2005.75,2006.75,0.0009112670465541983,0.25993330688642874
2006.75,2007.75,-0.2927094592106226,0.26463124381271075
2007.75,2008.75,0.3442016920596749,0.2560645002637517
2008.75,2009.75,-0.1923770725818813,0.2596652726454224
2009.75,2010.75,-0.038033799776681476,0.2558140983697962
2010.75,2011.75,-0.5961338036510813,0.2551458017200413
2011.75,2012.75,0.1129574411461911,0.25740166196882225
2012.75,2013.75,-0.8304113145270172,0.25423026450494485
2013.75,2014.75,-0.5900502665907322,0.25502677340983754
2014.75,2015.75,-0.4879933655448847,0.2519507368285632
2015.75,2016.75,-0.8827914355982709,0.2545191436905832
2016.75,2017.75,-0.23608263032561638,0.02030100463986231
2017.75,2018.75,-0.4640844117468631,0.02030100463986231
2018.75,2019.75,-0.6942112792378758,0.2534508149916718
2019.75,2020.75,-1.2659748905383612,0.2523955520584928
2020.75,2021.75,-0.11628113260953665,0.25497491970740255
