start_dates,end_dates,changes,errors
2000.25,2001.25,0.015055805594788474,0.5531590614754215
2001.25,2002.25,-1.2675228936922749,0.5528166432393015
2002.25,2003.25,-1.0096868515643564,0.5562139581962764
2003.25,2004.25,-1.522339196167517,0.5605096618635304
2004.25,2005.25,0.8504061323991129,0.5061699610493682
2005.25,2006.25,-0.05759025538318441,0.5119578190804752
2006.25,2007.25,0.15055273820840276,0.576528006202379
2007.25,2008.25,-2.136227199639736,0.5165245343145959
2008.25,2009.25,-1.209295416156747,0.5118811701789153
2009.25,2010.25,-0.24498275920695223,0.5160034213451483
2010.25,2011.25,-2.650466883871845,0.5038074469394102
2011.25,2012.25,-1.2287797031629848,0.5152268440232619
2012.25,2013.25,-0.12581051174179325,0.525323928712171
2013.25,2014.25,-0.07472776861103081,0.5317249451087671
2014.25,2015.25,-0.1473838132282611,0.5506102808902921
2015.25,2016.25,-1.6234231513042738,0.5845654048311855
2016.25,2017.25,0.0494177246636508,0.586078422809718
2017.25,2018.25,-2.705609801189559,0.6041472608533426
2018.25,2019.25,-2.1080402128032456,0.6301646886961975
2019.25,2020.25,-1.729763677309117,0.6371426961069088
2020.25,2021.25,-0.40961622998846714,0.9217438975775126
