start_dates,end_dates,changes,errors
2000.75,2001.75,-0.27352480063348994,
2001.75,2002.75,0.11981299501091547,
2002.75,2003.75,-0.06818574523682319,
2003.75,2004.75,-0.26332658282839905,
2004.75,2005.75,-0.4459128092486137,
2005.75,2006.75,-0.323109439462152,
2006.75,2007.75,-0.33323562446900434,
2007.75,2008.75,-0.47075311406776815,
2008.75,2009.75,-0.6148848641547254,
2009.75,2010.75,-0.3726483014268219,
2010.75,2011.75,-0.5441316849257866,0.09345952077304699
2011.75,2012.75,-0.5778710079045013,0.15596446293469549
2012.75,2013.75,-0.1290158733661503,0.07419366355093304
2013.75,2014.75,-0.21815060559302527,0.07558412875628429
2014.75,2015.75,-0.13085162891215898,0.08884107412119806
2015.75,2016.75,-0.4140505063808331,0.08736106690218857
2016.75,2017.75,0.02543612330307891,0.18721785808060323
2017.75,2018.75,-0.005997560868752101,0.077701651287729
2018.75,2019.75,-0.5080088329924914,0.07193517437660786
2019.75,2020.75,-0.2538875294971872,
2020.75,2021.75,-0.48194120665791895,
