start_dates,end_dates,changes,errors
1999.75,2000.75,-0.4289814106350642,0.7224402601324198
2000.75,2001.75,-0.4289814106350642,0.7224402601324198
2001.75,2002.75,-0.4289814106350642,0.7224402601324198
2002.75,2003.75,-0.4289814106350642,0.7224402601324198
2003.75,2004.75,-0.4289814106350642,0.7224402601324198
2004.75,2005.75,-0.4289814106350642,0.7224402601324198
2005.75,2006.75,-0.4289814106350642,0.7224402601324198
2006.75,2007.75,-0.4289814106350642,0.7224402601324198
2007.75,2008.75,-0.4289814106350642,0.7224402601324198
2008.75,2009.75,-0.4289814106350642,0.7224402601324198
2009.75,2010.75,-0.4289814106350642,0.7224402601324198
2010.75,2011.75,-0.4289814106350642,0.7224402601324198
2011.75,2012.75,-0.239898631046259,0.5147657657911663
2012.75,2013.75,-0.5929412467815398,0.531234962575996
2013.75,2014.75,-0.3921754742838294,0.5189394738328345
2014.75,2015.75,-0.4561508682915286,0.522528579852516
2015.75,2016.75,-0.23224438633947356,0.5154309064423598
2016.75,2017.75,-1.1624453825492354,0.5938727406269557
2017.75,2018.75,0.0729861148464167,0.5198154416806446
2018.75,2019.75,-0.4289814106350642,0.7224402601324198
2019.75,2020.75,-0.4289814106350642,0.7224402601324198
