start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed,hydrological_correction_value
2002.2465753424656,2002.328767123288,0.0,57.204262424598,2341,2341,0
2002.328767123288,2002.4136986301369,61.2037807994032,55.5114384966829,2341,2341,0
2002.4136986301369,2002.6657534246576,-52.48018630685875,36.8721855848156,2341,2341,0
2002.6657534246576,2002.74794520548,25.783642158800752,63.3423450450995,2341,2341,0
2002.74794520548,2002.8328767123287,-54.3456886464829,33.121927637807,2341,2341,0
2002.8328767123287,2002.9150684931508,14.55721610426955,32.0415898169768,2341,2341,0
2002.9150684931508,2003.0,44.54684587216114,38.2646601099801,2341,2341,0
2003.0,2003.0849315068488,13.573749122201605,51.3047483874132,2341,2341,0
2003.0849315068488,2003.1616438356164,23.913818258133205,38.5138239743773,2341,2341,0
2003.1616438356164,2003.2465753424656,-23.090749900292003,30.9273682243863,2341,2341,0
2003.2465753424656,2003.328767123288,11.296797961467,27.776175918982,2341,2341,0
2003.328767123288,2003.4136986301369,-40.60251499834661,34.4834210579595,2341,2341,0
2003.4136986301369,2003.580821917808,0.5526108171431012,24.123938136052,2341,2341,0
2003.580821917808,2003.6657534246576,-25.70457838775753,26.3729752006293,2341,2341,0
2003.6657534246576,2003.74794520548,-52.38060146827467,24.6841696960923,2341,2341,0
2003.74794520548,2003.8328767123287,38.829941974336094,24.2335851850521,2341,2341,0
2003.8328767123287,2003.9150684931508,-1.7208222010950998,26.312339570524,2341,2341,0
2003.9150684931508,2004.0,37.932,23.8990799829999,2341,2341,0
2004.0,2004.035519125683,39.093787084939706,40.4742603364175,2341,2341,0
2004.035519125683,2004.1639344262296,-7.862432481541198,25.4057137927263,2341,2341,0
2004.1639344262296,2004.2486338797808,12.52850707342099,22.7639960724196,2341,2341,0
2004.2486338797808,2004.330601092896,-7.760133135120192,23.7772845914661,2341,2341,0
2004.330601092896,2004.415300546448,-13.8309332684523,27.9895520621091,2341,2341,0
2004.415300546448,2004.4972677595629,-27.205361304384603,26.4205933925447,2341,2341,0
2004.4972677595629,2004.5819672131147,9.146165177445202,26.9124925869303,2341,2341,0
2004.5819672131147,2004.6666666666667,-41.8887356985943,33.2481581133117,2341,2341,0
2004.6666666666667,2004.7486338797808,-47.564465307759605,37.8324796229727,2341,2341,0
2004.7486338797808,2004.8333333333333,12.910707442927702,30.3284628182276,2341,2341,0
2004.8333333333333,2004.915300546448,44.06887977281054,27.6044041721802,2341,2341,0
2004.915300546448,2005.0,0.7812445821602898,27.1279756956385,2341,2341,0
2005.0,2005.0849315068488,27.04956162705327,22.9851573748343,2341,2341,0
2005.0849315068488,2005.1616438356164,8.1839530640401,25.5184123517968,2341,2341,0
2005.1616438356164,2005.2465753424656,39.12074090094241,25.8677360429789,2341,2341,0
2005.2465753424656,2005.328767123288,-32.0350562338778,25.0696589063272,2341,2341,0
2005.328767123288,2005.4136986301369,-30.663614383118635,25.4648761926055,2341,2341,0
2005.4136986301369,2005.495890410959,-20.00290766640147,26.5139938754886,2341,2341,0
2005.495890410959,2005.580821917808,8.716449340250112,25.0330191295682,2341,2341,0
2005.580821917808,2005.6657534246576,-44.00121564977981,25.0559621945944,2341,2341,0
2005.6657534246576,2005.74794520548,-2.581689849054797,25.1967746356808,2341,2341,0
2005.74794520548,2005.8328767123287,-6.4831216528666005,23.7924024191674,2341,2341,0
2005.8328767123287,2005.9150684931508,20.325133133643497,25.9326231081415,2341,2341,0
2005.9150684931508,2006.0,39.76687153622417,34.7558333614423,2341,2341,0
2006.0,2006.0849315068488,26.23470237759513,27.1434494938252,2341,2341,0
2006.0849315068488,2006.1616438356164,35.278711344001,27.3147486720625,2341,2341,0
2006.1616438356164,2006.2465753424656,-14.9357094354147,25.6651440787969,2341,2341,0
2006.2465753424656,2006.328767123288,19.130708209583,24.8944808371915,2341,2341,0
2006.328767123288,2006.4136986301369,-59.91557601156733,23.286756081402,2341,2341,0
2006.4136986301369,2006.495890410959,0.3230686110817,29.7292076205589,2341,2341,0
2006.495890410959,2006.580821917808,-9.993351590034807,27.5349513440935,2341,2341,0
2006.580821917808,2006.6657534246576,-31.19399431087866,23.2458100404768,2341,2341,0
2006.6657534246576,2006.74794520548,14.0080999449527,28.4884129330568,2341,2341,0
2006.74794520548,2006.8328767123287,2.856536346844301,25.4616228513037,2341,2341,0
2006.8328767123287,2006.9150684931508,16.503441820210142,23.6525808874487,2341,2341,0
2006.9150684931508,2007.0,-7.814247187786491,26.0325212105703,2341,2341,0
2007.0,2007.0849315068488,59.944994909811655,26.9075134890851,2341,2341,0
2007.0849315068488,2007.1616438356164,-23.0337721107609,25.6122813699847,2341,2341,0
2007.1616438356164,2007.2465753424656,21.2990225676312,23.8585644412691,2341,2341,0
2007.2465753424656,2007.328767123288,3.4582768938680037,24.0883781059255,2341,2341,0
2007.328767123288,2007.4136986301369,-29.6268186791231,23.3139054641456,2341,2341,0
2007.4136986301369,2007.495890410959,12.079534788751698,23.6816298452582,2341,2341,0
2007.495890410959,2007.580821917808,-27.98914612958148,22.9436082480704,2341,2341,0
2007.580821917808,2007.6657534246576,-28.38237180414842,26.3225884744759,2341,2341,0
2007.6657534246576,2007.74794520548,-36.1153236360281,27.8596192863624,2341,2341,0
2007.74794520548,2007.8328767123287,9.599267719959997,27.5003879513964,2341,2341,0
2007.8328767123287,2007.9150684931508,46.26243781430559,28.4338794582582,2341,2341,0
2007.9150684931508,2008.0,14.443945657730907,26.0670761427054,2341,2341,0
2008.0,2008.084699453552,16.0726957986983,25.0135398697211,2341,2341,0
2008.084699453552,2008.1639344262296,27.0295411968036,28.2706599545972,2341,2341,0
2008.1639344262296,2008.2486338797808,28.9965345607066,24.8415039111154,2341,2341,0
2008.2486338797808,2008.330601092896,-21.23289107804121,27.7350862852516,2341,2341,0
2008.330601092896,2008.415300546448,-27.896082708599693,26.0790529236035,2341,2341,0
2008.415300546448,2008.4972677595629,-21.471746302356003,23.5057788118041,2341,2341,0
2008.4972677595629,2008.5819672131147,-20.73646274343991,25.3000791254729,2341,2341,0
2008.5819672131147,2008.6666666666667,-40.91192378685299,23.5283973084798,2341,2341,0
2008.6666666666667,2008.7486338797808,17.105401702047597,24.1603547545317,2341,2341,0
2008.7486338797808,2008.8333333333333,23.13599999999999,23.353401223877,2341,2341,0
2008.8333333333333,2008.915300546448,-34.73702116012419,26.8362456996651,2341,2341,0
2008.915300546448,2009.0,48.75444478824704,26.301385918109,2341,2341,0
2009.0,2009.0849315068488,23.84584660878276,26.0457864973375,2341,2341,0
2009.0849315068488,2009.1616438356164,6.450915621253003,27.6632266470062,2341,2341,0
2009.1616438356164,2009.2465753424656,37.4921906709519,27.0960512857659,2341,2341,0
2009.2465753424656,2009.328767123288,3.1219894707468967,23.3591736751891,2341,2341,0
2009.328767123288,2009.4136986301369,-23.4320554777359,23.3361798630769,2341,2341,0
2009.4136986301369,2009.495890410959,-9.701249786495596,24.9128018525039,2341,2341,0
2009.495890410959,2009.580821917808,-67.1922502409372,29.1745324083341,2341,2341,0
2009.580821917808,2009.6657534246576,35.822955067475704,29.6128693132701,2341,2341,0
2009.6657534246576,2009.74794520548,-6.172289816112981,28.9549922410943,2341,2341,0
2009.74794520548,2009.8328767123287,-44.21489823286732,31.6589001815702,2341,2341,0
2009.8328767123287,2009.9150684931508,41.960817508129786,31.1552417486315,2341,2341,0
2009.9150684931508,2010.0,-2.16176621012643,31.4993323048076,2341,2341,0
2010.0,2010.0849315068488,49.66195341776244,32.3390857071882,2341,2341,0
2010.0849315068488,2010.1616438356164,-22.4183534380298,32.9317182874643,2341,2341,0
2010.1616438356164,2010.2465753424656,65.3468235288551,30.0972059710283,2341,2341,0
2010.2465753424656,2010.328767123288,-58.8000038593825,27.1593967726704,2341,2341,0
2010.328767123288,2010.4136986301369,-7.0927038391291966,26.2028637525298,2341,2341,0
2010.4136986301369,2010.495890410959,-18.6532206810393,28.2262836746092,2341,2341,0
