start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed,hydrological_correction_value
2002.290410958904,2002.372602739726,6.664676625,27.79079815,11060,11013.188,0
2002.372602739726,2002.6246575342464,-22.77384834,13.34776868,11060,11013.188,0
2002.6246575342464,2002.7068493150684,-0.07222178699,22.64891954,11060,11013.188,0
2002.7068493150684,2002.7890410958903,0.411086442,9.260686508,11060,11013.188,0
2002.7890410958903,2002.87397260274,1.373710988,39.4546908,11060,11013.188,0
2002.87397260274,2002.9561643835616,-0.9598602394,39.92131877,11060,11013.188,0
2002.9561643835616,2003.041095890411,13.1966506,12.77630613,11060,11013.188,0
2003.041095890411,2003.123287671233,-5.635041576,35.40043203,11060,11013.188,0
2003.123287671233,2003.208219178082,4.589035717,22.76711303,11060,11013.188,0
2003.208219178082,2003.290410958904,7.414383314,23.91837331,11060,11013.188,0
2003.290410958904,2003.372602739726,-10.86508209,15.4944873,11060,11013.188,0
2003.372602739726,2003.539726027397,-1.233378012,10.36531073,11060,11013.188,0
2003.539726027397,2003.6246575342464,-8.513878589,10.01183198,11060,11013.188,0
2003.6246575342464,2003.7068493150684,-8.376415594,3.637119442,11060,11013.188,0
2003.7068493150684,2003.7890410958903,-2.216371121,16.221362,11060,11013.188,0
2003.7890410958903,2003.87397260274,-1.056323486,44.68768871,11060,11013.188,0
2003.87397260274,2003.9561643835616,6.813420246,29.04668624,11060,11013.188,0
2003.9561643835616,2004.040983606557,1.531608094,33.32929342,11060,11013.188,0
2004.040983606557,2004.122950819672,8.489243403,39.95424776,11060,11013.188,0
2004.122950819672,2004.207650273224,-4.997365801,30.08036939,11060,11013.188,0
2004.207650273224,2004.2896174863388,-1.226583902,9.331642945,11060,11013.188,0
2004.2896174863388,2004.3743169398904,-7.556356805,16.88601775,11060,11013.188,0
2004.3743169398904,2004.4562841530053,7.80666312,11.25286203,11060,11013.188,0
2004.4562841530053,2004.8743169398904,-15.6791214,12.90793528,11060,11013.188,0
2004.8743169398904,2004.9562841530053,-5.188566264,44.90561397,11060,11013.188,0
2004.9562841530053,2005.041095890411,-1.656459056,16.42374004,11060,11013.188,0
2005.041095890411,2005.123287671233,-7.932304148,36.66625217,11060,11013.188,0
2005.123287671233,2005.208219178082,4.441963777,8.45596837,11060,11013.188,0
2005.208219178082,2005.290410958904,3.526614643,29.60629041,11060,11013.188,0
2005.290410958904,2005.372602739726,-7.928959389,26.32589703,11060,11013.188,0
2005.372602739726,2005.4575342465755,3.756096699,11.15145318,11060,11013.188,0
2005.4575342465755,2005.539726027397,-10.99651461,13.33648872,11060,11013.188,0
2005.539726027397,2005.6246575342464,-9.028521092,11.06458144,11060,11013.188,0
2005.6246575342464,2005.7068493150684,0.7409765251,6.993475698,11060,11013.188,0
2005.7068493150684,2005.7890410958903,5.914895013,10.92139041,11060,11013.188,0
2005.7890410958903,2005.87397260274,5.421751314,9.183877444,11060,11013.188,0
2005.87397260274,2005.9561643835616,-3.432823143,12.89976462,11060,11013.188,0
2005.9561643835616,2006.041095890411,2.434186748,24.98510613,11060,11013.188,0
2006.041095890411,2006.123287671233,7.037632018,34.85363654,11060,11013.188,0
2006.123287671233,2006.208219178082,5.972023245,4.955402148,11060,11013.188,0
2006.208219178082,2006.290410958904,-4.960589167,33.07076121,11060,11013.188,0
2006.290410958904,2006.372602739726,-2.185040572,40.51273304,11060,11013.188,0
2006.372602739726,2006.4575342465755,-4.285057316,15.66932798,11060,11013.188,0
2006.4575342465755,2006.539726027397,0.05281884964,5.061212916,11060,11013.188,0
2006.539726027397,2006.6246575342464,-9.453208818,9.367241637,11060,11013.188,0
2006.6246575342464,2006.7068493150684,0.177094007,11.57254473,11060,11013.188,0
2006.7068493150684,2006.7890410958903,-0.7072214902,11.41422731,11060,11013.188,0
2006.7890410958903,2006.87397260274,6.196342623,36.20942695,11060,11013.188,0
2006.87397260274,2006.9561643835616,-3.531532048,6.724477399,11060,11013.188,0
2006.9561643835616,2007.041095890411,6.67318334,13.73048948,11060,11013.188,0
2007.041095890411,2007.123287671233,-2.284563695,24.08301417,11060,11013.188,0
2007.123287671233,2007.208219178082,-3.757792495,22.1250979,11060,11013.188,0
2007.208219178082,2007.290410958904,-1.237118656,35.75709166,11060,11013.188,0
2007.290410958904,2007.372602739726,2.426005663,11.34684118,11060,11013.188,0
2007.372602739726,2007.4575342465755,-2.280057508,27.36481362,11060,11013.188,0
2007.4575342465755,2007.539726027397,-4.26514915,19.28056447,11060,11013.188,0
2007.539726027397,2007.6246575342464,-7.462171917,7.043572217,11060,11013.188,0
2007.6246575342464,2007.7068493150684,-9.05748927,10.09922021,11060,11013.188,0
2007.7068493150684,2007.7890410958903,5.663041096,13.48114757,11060,11013.188,0
2007.7890410958903,2007.87397260274,6.150652477,14.52393775,11060,11013.188,0
2007.87397260274,2007.9561643835616,10.412921,26.25407226,11060,11013.188,0
2007.9561643835616,2008.040983606557,-2.349547354,8.554448925,11060,11013.188,0
2008.040983606557,2008.122950819672,9.59074379,13.18456515,11060,11013.188,0
2008.122950819672,2008.207650273224,-3.485892209,12.49255145,11060,11013.188,0
2008.207650273224,2008.2896174863388,-5.973018699,36.26475389,11060,11013.188,0
2008.2896174863388,2008.3743169398904,-2.876521018,15.42830037,11060,11013.188,0
2008.3743169398904,2008.4562841530053,-9.286950411,19.34088499,11060,11013.188,0
2008.4562841530053,2008.540983606557,2.405277667,7.180652677,11060,11013.188,0
2008.540983606557,2008.622950819672,-16.8891424,15.50151711,11060,11013.188,0
2008.622950819672,2008.707650273224,-3.746921297,10.99788753,11060,11013.188,0
2008.707650273224,2008.7896174863388,0.9516292262,21.70283389,11060,11013.188,0
2008.7896174863388,2008.8743169398904,3.166564566,24.82873188,11060,11013.188,0
2008.8743169398904,2008.9562841530053,1.559975216,14.36804724,11060,11013.188,0
2008.9562841530053,2009.041095890411,-2.525912186,29.31102726,11060,11013.188,0
2009.041095890411,2009.123287671233,8.240224668,47.93870458,11060,11013.188,0
2009.123287671233,2009.208219178082,4.530982551,23.53779917,11060,11013.188,0
2009.208219178082,2009.290410958904,3.954537322,10.09969576,11060,11013.188,0
2009.290410958904,2009.372602739726,0.9426188138,11.01974522,11060,11013.188,0
2009.372602739726,2009.4575342465755,-5.174233553,36.19285406,11060,11013.188,0
2009.4575342465755,2009.539726027397,-9.951648574,21.69701673,11060,11013.188,0
2009.539726027397,2009.6246575342464,-4.826516167,15.57770222,11060,11013.188,0
2009.6246575342464,2009.7068493150684,2.052561231,6.555344525,11060,11013.188,0
2009.7068493150684,2009.7890410958903,0.3077272231,16.96149569,11060,11013.188,0
2009.7890410958903,2009.87397260274,-4.594781529,38.13161265,11060,11013.188,0
2009.87397260274,2009.9561643835616,-0.6460850939,39.79216123,11060,11013.188,0
2009.9561643835616,2010.041095890411,5.637447353,11.92389516,11060,11013.188,0
2010.041095890411,2010.123287671233,-0.2252630373,9.531120152,11060,11013.188,0
2010.123287671233,2010.208219178082,5.647698747,15.82167171,11060,11013.188,0
2010.208219178082,2010.290410958904,-7.473055146,9.520402117,11060,11013.188,0
2010.290410958904,2010.372602739726,-1.684827426,20.99442772,11060,11013.188,0
2010.372602739726,2010.4575342465755,-4.691209061,14.46176476,11060,11013.188,0
2010.4575342465755,2010.539726027397,-4.951744213,17.88370346,11060,11013.188,0
2010.539726027397,2010.6246575342464,-6.849945191,14.24654051,11060,11013.188,0
2010.6246575342464,2010.7068493150684,-7.628182602,12.528866,11060,11013.188,0
2010.7068493150684,2010.7890410958903,1.385086583,14.16677633,11060,11013.188,0
2010.7890410958903,2010.87397260274,-8.33179789,16.97065203,11060,11013.188,0
2010.87397260274,2010.9561643835616,-0.5052769101,13.91141397,11060,11013.188,0
2010.9561643835616,2011.123287671233,18.49585845,55.00474582,11060,11013.188,0
2011.123287671233,2011.208219178082,-9.703054122,27.24221666,11060,11013.188,0
2011.208219178082,2011.290410958904,11.78250387,16.01938388,11060,11013.188,0
2011.290410958904,2011.372602739726,-1.083884472,20.38473879,11060,11013.188,0
2011.372602739726,2011.539726027397,-5.308591396,20.39887781,11060,11013.188,0
2011.539726027397,2011.6246575342464,-8.57953782,14.29103665,11060,11013.188,0
2011.6246575342464,2011.7068493150684,-6.990433213,33.65913292,11060,11013.188,0
2011.7068493150684,2011.7890410958903,-5.962847628,9.554233529,11060,11013.188,0
2011.7890410958903,2011.87397260274,8.567855843,6.895931584,11060,11013.188,0
2011.87397260274,2011.9561643835616,2.626018246,15.80630111,11060,11013.188,0
2011.9561643835616,2012.040983606557,3.694544362,11.97145438,11060,11013.188,0
2012.040983606557,2012.122950819672,5.121332647,29.9666326,11060,11013.188,0
2012.122950819672,2012.207650273224,11.21696908,14.22490757,11060,11013.188,0
2012.207650273224,2012.622950819672,-38.9711064,33.08870649,11060,11013.188,0
2012.622950819672,2012.707650273224,3.252386664,32.12366737,11060,11013.188,0
2012.707650273224,2012.8743169398904,13.74616245,16.17699814,11060,11013.188,0
2012.8743169398904,2012.9562841530053,-4.498976759,16.59736899,11060,11013.188,0
2012.9562841530053,2013.041095890411,7.733612365,17.04172211,11060,11013.188,0
2013.041095890411,2013.123287671233,4.602714678,28.13404129,11060,11013.188,0
2013.123287671233,2013.290410958904,-1.973008968,12.92877217,11060,11013.188,0
2013.290410958904,2013.372602739726,-5.312539573,11.21403237,11060,11013.188,0
2013.372602739726,2013.4575342465755,-7.198578044,10.51056986,11060,11013.188,0
2013.4575342465755,2013.539726027397,-2.635950801,7.331363936,11060,11013.188,0
2013.539726027397,2013.7890410958903,-5.128174081,12.96530625,11060,11013.188,0
2013.7890410958903,2013.87397260274,2.029607863,11.90786462,11060,11013.188,0
2013.87397260274,2013.9561643835616,7.493597954,44.60492508,11060,11013.188,0
2013.9561643835616,2014.041095890411,7.078175951,12.15730039,11060,11013.188,0
2014.041095890411,2014.208219178082,0.6236598632,20.9723496,11060,11013.188,0
2014.208219178082,2014.290410958904,6.762235634,37.69200538,11060,11013.188,0
2014.290410958904,2014.372602739726,0.4567297706,8.269159504,11060,11013.188,0
2014.372602739726,2014.4575342465755,-12.15588591,14.78977833,11060,11013.188,0
2014.4575342465755,2014.6246575342464,-7.332747281,16.76781711,11060,11013.188,0
2014.6246575342464,2014.7068493150684,-5.051942453,10.00408199,11060,11013.188,0
2014.7068493150684,2014.7890410958903,-2.025320514,27.35959996,11060,11013.188,0
2014.7890410958903,2014.87397260274,8.10772084,10.25392182,11060,11013.188,0
2014.87397260274,2015.208219178082,8.004369399,21.2087511,11060,11013.188,0
2015.208219178082,2015.290410958904,5.042257557,34.31101416,11060,11013.188,0
2015.290410958904,2015.539726027397,-0.7730285906,11.76527581,11060,11013.188,0
2015.539726027397,2015.6246575342464,-12.02015231,20.65009023,11060,11013.188,0
2015.6246575342464,2015.7068493150684,-6.514627627,16.12219435,11060,11013.188,0
2015.7068493150684,2015.9561643835616,14.46230057,49.45428097,11060,11013.188,0
2015.9561643835616,2016.040983606557,-4.304915822,25.11952859,11060,11013.188,0
2016.040983606557,2016.122950819672,-1.218383572,15.73628899,11060,11013.188,0
2016.122950819672,2016.207650273224,10.23362912,30.81721929,11060,11013.188,0
2016.207650273224,2016.3743169398904,-1.510616547,20.7220742,11060,11013.188,0
2016.3743169398904,2016.4562841530053,-14.78052043,8.444753392,11060,11013.188,0
2016.4562841530053,2016.540983606557,-8.73102579,12.29063377,11060,11013.188,0
2016.540983606557,2016.622950819672,-11.57078102,7.819662569,11060,11013.188,0
2016.622950819672,2016.8743169398904,10.68146344,39.5213784,11060,11013.188,0
2016.8743169398904,2016.9562841530053,-21.37855918,31.92267472,11060,11013.188,0
2016.9562841530053,2017.041095890411,30.33423451,32.47870058,11060,11013.188,0
2017.041095890411,2017.208219178082,4.54698401,47.46074126,11060,11013.188,0
2017.208219178082,2017.290410958904,-6.320005489,75.28192985,11060,11013.188,0
2017.290410958904,2017.372602739726,10.10049732,28.40124961,11060,11013.188,0
2017.372602739726,2017.4575342465755,-15.05816702,26.18695993,11060,11013.188,0
2017.4575342465755,2018.4575342465755,7.111925007,14.97303237,11060,11013.188,0
2018.4575342465755,2018.539726027397,-8.808928841,12.20264792,11060,11013.188,0
2018.539726027397,2018.7890410958903,-17.64247047,18.61119994,11060,11013.188,0
2018.7890410958903,2018.87397260274,4.656895915,14.19676592,11060,11013.188,0
2018.87397260274,2018.9561643835616,13.28987657,13.65165322,11060,11013.188,0
2018.9561643835616,2019.041095890411,-3.116979113,9.475996966,11060,11013.188,0
2019.041095890411,2019.123287671233,1.730690726,17.7453435,11060,11013.188,0
2019.123287671233,2019.208219178082,3.019122118,15.99683803,11060,11013.188,0
2019.208219178082,2019.290410958904,11.08759688,14.80685262,11060,11013.188,0
2019.290410958904,2019.372602739726,-3.169409932,8.085646795,11060,11013.188,0
2019.372602739726,2019.4575342465755,-17.13874905,10.58766185,11060,11013.188,0
2019.4575342465755,2019.539726027397,-9.570858027,9.131071578,11060,11013.188,0
2019.539726027397,2019.6246575342464,-4.577456584,12.79700273,11060,11013.188,0
2019.6246575342464,2019.7068493150684,0.4274633202,10.54359248,11060,11013.188,0
2019.7068493150684,2019.7890410958903,7.626094289,10.67909904,11060,11013.188,0
2019.7890410958903,2019.87397260274,-8.857215018,6.312430772,11060,11013.188,0
2019.87397260274,2019.9561643835616,-4.044249985,5.665050232,11060,11013.188,0
2019.9561643835616,2020.040983606557,-2.459964615,13.25223171,11060,11013.188,0
2020.040983606557,2020.122950819672,15.12457525,9.376359673,11060,11013.188,0
